file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation,path,basename,filename_stem,start_s,end_s,class,species_display,FinalLabelEffective,species_name_original,presence_label_original,validation_state,validation_label,validation_species,validated_by,validated_at,validation_method,user_changed,user_changed_by,user_changed_at,validation_state_effective
CCMNP-S-R1_20250515_094302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_094302.wav,CCMNP-S-R1_20250515_094302:50.000-58.000,50,58.0,present,1,0.824463546,CCMNP-S-R1,20250515_094302,2025-08-16T02:29:55,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_094302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_094302.wav,CCMNP-S-R1_20250515_094302,ccmnp-s-r1_20250515_094302,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_094702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_094702.wav,CCMNP-S-R1_20250515_094702:0.000-10.000,0,10.0,present,1,0.738839567,CCMNP-S-R1,20250515_094702,2025-08-16T02:29:56,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_094702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_094702.wav,CCMNP-S-R1_20250515_094702,ccmnp-s-r1_20250515_094702,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101502.wav,CCMNP-S-R1_20250515_101502:40.000-50.000,40,50.0,present,1,0.703769088,CCMNP-S-R1,20250515_101502,2025-08-16T02:38:28,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101502.wav,CCMNP-S-R1_20250515_101502,ccmnp-s-r1_20250515_101502,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101702.wav,CCMNP-S-R1_20250515_101702:0.000-10.000,0,10.0,present,1,0.81658268,CCMNP-S-R1,20250515_101702,2025-08-16T02:38:29,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101702.wav,CCMNP-S-R1_20250515_101702,ccmnp-s-r1_20250515_101702,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101702.wav,CCMNP-S-R1_20250515_101702:30.000-40.000,30,40.0,present,1,0.741573393,CCMNP-S-R1,20250515_101702,2025-08-16T02:38:29,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101702.wav,CCMNP-S-R1_20250515_101702,ccmnp-s-r1_20250515_101702,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101702.wav,CCMNP-S-R1_20250515_101702:50.000-58.000,50,58.0,present,1,0.945119977,CCMNP-S-R1,20250515_101702,2025-08-16T02:38:29,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101702.wav,CCMNP-S-R1_20250515_101702,ccmnp-s-r1_20250515_101702,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101802.wav,CCMNP-S-R1_20250515_101802:0.000-10.000,0,10.0,present,1,0.977675676,CCMNP-S-R1,20250515_101802,2025-08-16T02:38:30,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101802.wav,CCMNP-S-R1_20250515_101802,ccmnp-s-r1_20250515_101802,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101802.wav,CCMNP-S-R1_20250515_101802:10.000-20.000,10,20.0,present,1,0.825586379,CCMNP-S-R1,20250515_101802,2025-08-16T02:38:30,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101802.wav,CCMNP-S-R1_20250515_101802,ccmnp-s-r1_20250515_101802,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101802.wav,CCMNP-S-R1_20250515_101802:30.000-40.000,30,40.0,present,1,0.940735936,CCMNP-S-R1,20250515_101802,2025-08-16T02:38:30,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101802.wav,CCMNP-S-R1_20250515_101802,ccmnp-s-r1_20250515_101802,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902:0.000-10.000,0,10.0,present,1,0.725478232,CCMNP-S-R1,20250515_101902,2025-08-16T02:38:31,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902,ccmnp-s-r1_20250515_101902,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902:10.000-20.000,10,20.0,present,1,0.994591653,CCMNP-S-R1,20250515_101902,2025-08-16T02:38:31,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902,ccmnp-s-r1_20250515_101902,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902:30.000-40.000,30,40.0,present,1,0.908009708,CCMNP-S-R1,20250515_101902,2025-08-16T02:38:31,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902,ccmnp-s-r1_20250515_101902,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_101902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902:50.000-58.000,50,58.0,present,1,0.659699082,CCMNP-S-R1,20250515_101902,2025-08-16T02:38:31,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_101902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_101902.wav,CCMNP-S-R1_20250515_101902,ccmnp-s-r1_20250515_101902,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102002.wav,CCMNP-S-R1_20250515_102002:50.000-58.000,50,58.0,present,1,0.967426121,CCMNP-S-R1,20250515_102002,2025-08-16T02:38:31,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102002.wav,CCMNP-S-R1_20250515_102002,ccmnp-s-r1_20250515_102002,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102102.wav,CCMNP-S-R1_20250515_102102:0.000-10.000,0,10.0,present,1,0.999756992,CCMNP-S-R1,20250515_102102,2025-08-16T02:38:32,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102102.wav,CCMNP-S-R1_20250515_102102,ccmnp-s-r1_20250515_102102,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102102.wav,CCMNP-S-R1_20250515_102102:20.000-30.000,20,30.0,present,1,0.743038654,CCMNP-S-R1,20250515_102102,2025-08-16T02:38:32,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102102.wav,CCMNP-S-R1_20250515_102102,ccmnp-s-r1_20250515_102102,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102202.wav,CCMNP-S-R1_20250515_102202:0.000-10.000,0,10.0,present,1,0.714370608,CCMNP-S-R1,20250515_102202,2025-08-16T02:38:33,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102202.wav,CCMNP-S-R1_20250515_102202,ccmnp-s-r1_20250515_102202,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102202.wav,CCMNP-S-R1_20250515_102202:50.000-58.000,50,58.0,present,1,0.994302034,CCMNP-S-R1,20250515_102202,2025-08-16T02:38:33,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102202.wav,CCMNP-S-R1_20250515_102202,ccmnp-s-r1_20250515_102202,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102302.wav,CCMNP-S-R1_20250515_102302:0.000-10.000,0,10.0,present,1,0.989112854,CCMNP-S-R1,20250515_102302,2025-08-16T02:38:44,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102302.wav,CCMNP-S-R1_20250515_102302,ccmnp-s-r1_20250515_102302,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102302.wav,CCMNP-S-R1_20250515_102302:50.000-58.000,50,58.0,present,1,0.98564285,CCMNP-S-R1,20250515_102302,2025-08-16T02:38:44,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102302.wav,CCMNP-S-R1_20250515_102302,ccmnp-s-r1_20250515_102302,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502:0.000-10.000,0,10.0,present,1,0.995976269,CCMNP-S-R1,20250515_102502,2025-08-16T02:39:04,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502,ccmnp-s-r1_20250515_102502,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502:10.000-20.000,10,20.0,present,1,0.949459195,CCMNP-S-R1,20250515_102502,2025-08-16T02:39:04,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502,ccmnp-s-r1_20250515_102502,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502:20.000-30.000,20,30.0,present,1,0.997260571,CCMNP-S-R1,20250515_102502,2025-08-16T02:39:04,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502,ccmnp-s-r1_20250515_102502,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502:50.000-58.000,50,58.0,present,1,0.897605181,CCMNP-S-R1,20250515_102502,2025-08-16T02:39:04,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102502.wav,CCMNP-S-R1_20250515_102502,ccmnp-s-r1_20250515_102502,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102702.wav,CCMNP-S-R1_20250515_102702:20.000-30.000,20,30.0,present,1,0.929533958,CCMNP-S-R1,20250515_102702,2025-08-16T02:39:27,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102702.wav,CCMNP-S-R1_20250515_102702,ccmnp-s-r1_20250515_102702,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102702.wav,CCMNP-S-R1_20250515_102702:30.000-40.000,30,40.0,present,1,0.921270549,CCMNP-S-R1,20250515_102702,2025-08-16T02:39:27,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102702.wav,CCMNP-S-R1_20250515_102702,ccmnp-s-r1_20250515_102702,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_102802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102802.wav,CCMNP-S-R1_20250515_102802:50.000-58.000,50,58.0,present,1,0.897727072,CCMNP-S-R1,20250515_102802,2025-08-16T02:39:27,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_102802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_102802.wav,CCMNP-S-R1_20250515_102802,ccmnp-s-r1_20250515_102802,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103102.wav,CCMNP-S-R1_20250515_103102:0.000-10.000,0,10.0,present,1,0.7564376,CCMNP-S-R1,20250515_103102,2025-08-16T02:39:29,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103102.wav,CCMNP-S-R1_20250515_103102,ccmnp-s-r1_20250515_103102,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103102.wav,CCMNP-S-R1_20250515_103102:10.000-20.000,10,20.0,present,1,0.748204172,CCMNP-S-R1,20250515_103102,2025-08-16T02:39:29,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103102.wav,CCMNP-S-R1_20250515_103102,ccmnp-s-r1_20250515_103102,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103202.wav,CCMNP-S-R1_20250515_103202:0.000-10.000,0,10.0,present,1,0.8772614,CCMNP-S-R1,20250515_103202,2025-08-16T02:39:30,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103202.wav,CCMNP-S-R1_20250515_103202,ccmnp-s-r1_20250515_103202,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103202.wav,CCMNP-S-R1_20250515_103202:10.000-20.000,10,20.0,present,1,0.682984173,CCMNP-S-R1,20250515_103202,2025-08-16T02:39:30,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103202.wav,CCMNP-S-R1_20250515_103202,ccmnp-s-r1_20250515_103202,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103302.wav,CCMNP-S-R1_20250515_103302:20.000-30.000,20,30.0,present,1,0.801551282,CCMNP-S-R1,20250515_103302,2025-08-16T02:39:30,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103302.wav,CCMNP-S-R1_20250515_103302,ccmnp-s-r1_20250515_103302,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103702.wav,CCMNP-S-R1_20250515_103702:0.000-10.000,0,10.0,present,1,0.905049503,CCMNP-S-R1,20250515_103702,2025-08-16T02:39:38,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103702.wav,CCMNP-S-R1_20250515_103702,ccmnp-s-r1_20250515_103702,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_103802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103802.wav,CCMNP-S-R1_20250515_103802:50.000-58.000,50,58.0,present,1,0.792864263,CCMNP-S-R1,20250515_103802,2025-08-16T02:39:40,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_103802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_103802.wav,CCMNP-S-R1_20250515_103802,ccmnp-s-r1_20250515_103802,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_104102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_104102.wav,CCMNP-S-R1_20250515_104102:20.000-30.000,20,30.0,present,1,0.649242222,CCMNP-S-R1,20250515_104102,2025-08-16T02:39:44,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_104102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_104102.wav,CCMNP-S-R1_20250515_104102,ccmnp-s-r1_20250515_104102,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_111202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111202.wav,CCMNP-S-R1_20250515_111202:50.000-58.000,50,58.0,present,1,0.710668206,CCMNP-S-R1,20250515_111202,2025-08-16T02:43:48,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_111202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111202.wav,CCMNP-S-R1_20250515_111202,ccmnp-s-r1_20250515_111202,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_111702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111702.wav,CCMNP-S-R1_20250515_111702:50.000-58.000,50,58.0,present,1,0.848716438,CCMNP-S-R1,20250515_111702,2025-08-16T02:43:52,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_111702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111702.wav,CCMNP-S-R1_20250515_111702,ccmnp-s-r1_20250515_111702,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_111802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111802.wav,CCMNP-S-R1_20250515_111802:50.000-58.000,50,58.0,present,1,0.839915991,CCMNP-S-R1,20250515_111802,2025-08-16T02:43:52,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_111802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111802.wav,CCMNP-S-R1_20250515_111802,ccmnp-s-r1_20250515_111802,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_111902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111902.wav,CCMNP-S-R1_20250515_111902:0.000-10.000,0,10.0,present,1,0.669914305,CCMNP-S-R1,20250515_111902,2025-08-16T02:43:52,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_111902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_111902.wav,CCMNP-S-R1_20250515_111902,ccmnp-s-r1_20250515_111902,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_113202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_113202.wav,CCMNP-S-R1_20250515_113202:30.000-40.000,30,40.0,present,1,0.764377773,CCMNP-S-R1,20250515_113202,2025-08-16T02:45:41,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_113202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_113202.wav,CCMNP-S-R1_20250515_113202,ccmnp-s-r1_20250515_113202,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_113402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_113402.wav,CCMNP-S-R1_20250515_113402:50.000-58.000,50,58.0,present,1,0.978437543,CCMNP-S-R1,20250515_113402,2025-08-16T02:45:45,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_113402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_113402.wav,CCMNP-S-R1_20250515_113402,ccmnp-s-r1_20250515_113402,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R1_20250515_113702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_113702.wav,CCMNP-S-R1_20250515_113702:50.000-58.000,50,58.0,present,1,0.645312488,CCMNP-S-R1,20250515_113702,2025-08-16T02:45:47,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R1_20250515_113702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R1_20250515_113702.wav,CCMNP-S-R1_20250515_113702,ccmnp-s-r1_20250515_113702,50,58.0,1,1,present,1,present,,,,,,,0,,,
